*GROWTH ASPECTS OUTPUT FILE

*DSSAT Cropping System Model Ver. 4.8.2.000 -release  DEC 29, 2025 16:23:24

*RUN   1        : F1 NE 4                   RICER048 CRDA1201    1
 MODEL          : RICER048 - Rice
 EXPERIMENT     : CRDA1201 WH ESSAI VARIETE DAROU PAKA 2012
 DATA PATH      :
 TREATMENT  1   : F1 NE 4                   RICER048
  
!YR        Days  Days              Leaf  <--------- Dry Weight -----------> Grain Kernl              <------ Stress (0-1) ------>   Leaf  Shell  Spec  <-Canopy->  Root  <-- Root Length Density ---><Senesced Mat>   Phot  
!  and    after after  Leaf  Grow  Area  <------------ kg/Ha ------------->   per  wght  Harv Tillr  <--- Water ---->                Nit   -ing  Leaf  Hght Brdth Depth  <---- cm3/cm3 of soil -----> <--(kg/ha)-->  Therm  
!     DOY start plant   Num Stage Index  Leaf  Stem Grain  Root Panic  Crop    m2    mg  Indx   No.  Phot  Grow  Excs  Nitr Potas     %      %   Area    m     m     m    0-5  5-15 15-30 30-4545-100   Surf   Soil   Days  
@YEAR DOY   DAS   DAP  L#SD  GSTD  LAID  LWAD  SWAD  GWAD  RWAD  EWAD  CWAD  G#AD  GWGD  HIAD  T#AD  WSPD  WSGD  EWSD  NSTD  KSTD   LN%D   SH%D  SLAD  CHTD  CWID  RDPD  RL1D  RL2D  RL3D  RL4D  RL5D  SNW0C  SNW1C   DTTC  
 2012 263   111    57  13.0     3  0.89   515  1007     0   255     0  1522     0   0.0 0.000   610 0.000 0.000 0.000 0.000 0.000   0.00   0.00 172.6  0.00  0.00  1.00  0.98  0.79  0.39  0.38  0.37      3      0   1042
 2012 264   112    58  13.0     3  0.91   530  1082     0   268     0  1611     0   0.0 0.000   610 0.000 0.000 0.000 0.000 0.000   0.00   0.00 172.1  0.00  0.00  1.00  0.99  0.80  0.41  0.40  0.39      4      0   1060
 2012 265   113    59  13.0     3  0.93   544  1156     0   281     0  1701     0   0.0 0.000   609 0.000 0.000 0.000 0.000 0.000   0.00   0.00 171.6  0.00  0.00  1.00  1.01  0.82  0.43  0.42  0.41      4      0   1078
 2012 266   114    60  13.0     3  0.95   557  1221     0   292     0  1778     0   0.0 0.000   609 0.000 0.000 0.000 0.000 0.000   0.00   0.00 171.0  0.00  0.00  1.00  1.03  0.84  0.45  0.44  0.43      5      0   1095
 2012 267   115    61  13.0     3  0.97   572  1293     0   304     0  1865     0   0.0 0.000   608 0.000 0.000 0.000 0.000 0.000   0.00   0.00 170.4  0.00  0.00  1.00  1.04  0.86  0.47  0.46  0.45      6      0   1112
 2012 268   116    62  13.0     3  1.00   588  1376     0   318     0  1963     0   0.0 0.000   607 0.000 0.000 0.000 0.000 0.000   0.00   0.00 169.7  0.00  0.00  1.00  1.06  0.88  0.49  0.48  0.47      7      0   1130
 2012 269   117    63  13.0     4  0.99   587  1447     0   328     0  2034     0   0.0 0.000   603 0.000 0.000 0.000 0.000 0.000   0.00   0.00 168.9  0.00  0.00  1.00  1.08  0.90  0.52  0.50  0.49      8      0   1147
 2012 270   118    64  13.0     4  0.99   587  1546     0   342     0  2133     0   0.0 0.000   598 0.000 0.000 0.000 0.000 0.000   0.00   0.00 168.1  0.00  0.00  1.00  1.09  0.91  0.53  0.52  0.51     10      0   1165
 2012 271   119    65  13.0     4  0.98   587  1643     0   356     0  2230     0   0.0 0.000   593 0.000 0.000 0.000 0.000 0.000   0.00   0.00 167.3  0.00  0.00  1.00  1.11  0.93  0.55  0.54  0.53     11      0   1182
 2012 272   120    66  13.0     4  0.98   587  1741     0   369     0  2328     0   0.0 0.000   588 0.000 0.000 0.000 0.000 0.000   0.00   0.00 166.5  0.00  0.00  1.00  1.13  0.95  0.58  0.56  0.55     12      0   1199
 2012 273   121    67  13.0     4  0.97   587  1836     0   382     0  2423     0   0.0 0.000   582 0.000 0.000 0.000 0.000 0.000   0.00   0.00 165.7  0.00  0.00  1.00  1.15  0.97  0.60  0.59  0.57     14      0   1216
 2012 274   122    68  13.0     4  0.97   587  1915     0   392     0  2502     0   0.0 0.000   576 0.000 0.000 0.000 0.000 0.000   0.00   0.00 164.9  0.00  0.00  1.00  1.17  0.99  0.62  0.61  0.60     16      0   1234
 2012 275   123    69  13.0     4  0.96   587  1994     0   403     0  2581     0   0.0 0.000   570 0.000 0.000 0.000 0.000 0.000   0.00   0.00 164.0  0.00  0.00  1.00  1.18  1.01  0.64  0.63  0.61     18      0   1252
 2012 276   124    70  13.0     5  0.96   587  1277   532   409   811  2675  2803  29.0 0.199   270 0.000 0.000 0.000 0.000 0.000   0.00  65.63 163.2  0.00  0.00  1.00  1.20  1.02  0.65  0.64  0.63     20      0   1270
 2012 277   125    71  13.0     5  0.95   586  1346   539   413   818  2751  2839  28.8 0.196   270 0.000 0.000 0.000 0.000 0.000   0.00  65.92 162.4  0.00  0.00  1.00  1.20  1.03  0.67  0.66  0.64     22      0   1287
 2012 278   126    72  13.0     5  0.95   586  1409   546   417   825  2820  2873  28.7 0.194   270 0.000 0.000 0.000 0.000 0.000   0.00  66.19 161.6  0.00  0.00  1.00  1.21  1.04  0.68  0.66  0.65     24      0   1304
 2012 279   127    73  13.0     5  0.94   586  1495   553   423   831  2913  2908  28.6 0.190   270 0.000 0.000 0.000 0.000 0.000   0.00  66.45 160.7  0.00  0.00  1.00  1.22  1.05  0.68  0.67  0.66     27      0   1321
 2012 280   128    74  13.0     5  0.94   586  1550   584   428   863  3000  3076  28.1 0.195   270 0.000 0.000 0.000 0.000 0.000   0.00  67.69 159.9  0.00  0.00  1.00  1.23  1.06  0.70  0.68  0.67     29      0   1339
 2012 281   129    75  13.0     5  0.93   586  1602   615   433   894  3082  3237  27.6 0.200   270 0.000 0.000 0.000 0.000 0.000   0.00  68.80 159.1  0.00  0.00  1.00  1.23  1.07  0.71  0.69  0.68     32      0   1356
 2012 282   130    76  13.0     5  0.93   586  1651   645   438   924  3160  3394  27.2 0.204   270 0.000 0.000 0.000 0.000 0.000   0.00  69.81 158.2  0.00  0.00  1.00  1.24  1.07  0.72  0.70  0.69     35      0   1373
 2012 283   131    77  13.0     5  0.92   586  1713   674   443   953  3251  3549  26.9 0.207   270 0.000 0.000 0.000 0.000 0.000   0.00  70.74 157.3  0.00  0.00  1.00  1.25  1.08  0.72  0.71  0.70     38      0   1390
 2012 284   132    78  13.0     5  0.92   585  1768   703   448   982  3336  3700  26.5 0.211   270 0.000 0.000 0.000 0.000 0.000   0.00  71.60 156.5  0.00  0.00  1.00  1.26  1.09  0.74  0.72  0.71     41      0   1407
 2012 285   133    79  13.0     5  0.91   585  1825   732   453  1011  3422  3852  26.2 0.214   270 0.000 0.000 0.000 0.000 0.000   0.00  72.41 155.6  0.00  0.00  1.00  1.26  1.10  0.75  0.74  0.72     44      0   1424
 2012 286   134    80  13.0     5  0.91   585  1879   760   458  1039  3503  4003  26.0 0.217   270 0.000 0.051 0.000 0.000 0.000   0.00  73.17 154.7  0.00  0.00  1.00  1.26  1.11  0.76  0.75  0.73     47      0   1441
 2012 287   135    81  13.0     5  0.90   585  1932   785   463  1064  3581  4131  25.8 0.219   270 0.111 0.407 0.000 0.000 0.000   0.00  73.78 153.8  0.00  0.00  1.00  1.27  1.11  0.77  0.76  0.74     51      0   1458
 2012 288   136    82  13.0     5  0.89   585  1984   812   467  1091  3660  4276  25.5 0.222   270 0.000 0.000 0.000 0.000 0.000   0.00  74.44 152.8  0.00  0.00  1.00  1.28  1.12  0.78  0.77  0.75     54      0   1475
 2012 289   137    83  13.0     5  0.89   585  2038   839   472  1118  3741  4418  25.3 0.224   270 0.000 0.000 0.000 0.000 0.000   0.00  75.06 151.9  0.00  0.00  1.00  1.29  1.13  0.79  0.77  0.76     58      0   1492
 2012 290   138    84  13.0     5  0.88   585  2084   866   475  1145  3813  4558  25.1 0.227   270 0.000 0.000 0.000 0.000 0.000   0.00  75.64 150.9  0.00  0.00  1.00  1.29  1.14  0.79  0.78  0.77     62      0   1509
 2012 291   139    85  13.0     5  0.88   584  2101   893   475  1172  3857  4698  24.9 0.231   270 0.000 0.000 0.000 0.000 0.000   0.00  76.20 150.0  0.00  0.00  1.00  1.30  1.14  0.80  0.79  0.78     66      0   1526
 2012 292   140    86  13.0     5  0.87   584  2152   919   479  1198  3934  4835  24.8 0.234   270 0.000 0.051 0.000 0.000 0.000   0.00  76.71 149.0  0.00  0.00  1.00  1.30  1.15  0.81  0.79  0.78     70      0   1543
 2012 293   141    87  13.0     5  0.85   584  2177   932   481  1211  3971  4903  24.7 0.235   270 0.491 0.661 0.000 0.000 0.000   0.00  76.96 145.5  0.00  0.00  1.00  1.30  1.15  0.82  0.80  0.79     75      0   1560
 2012 294   142    88  13.0     5  0.83   583  2195   947   481  1226  4004  4985  24.6 0.237   270 0.409 0.606 0.000 0.000 0.000   0.00  77.25 142.6  0.00  0.00  1.00  1.29  1.16  0.82  0.80  0.80     80      0   1578
 2012 295   143    89  13.0     5  0.82   583  2211   956   481  1235  4029  5033  24.5 0.237   270 0.628 0.752 0.000 0.000 0.000   0.00  77.42 140.0  0.00  0.00  1.00  1.29  1.16  0.83  0.81  0.80     86      0   1595
