No.DB1;LON;LAT;ELEV;sand;silt;clay;BULK;COARSE;OrganicCarbon;N;PH;Region;SLLL;SDUL;SSAT;clust4Org;clust3Org;clust3
541;-14.55972222;14.45972222;0.043228395;0.646363917;0.166635532;0.186915721;1.60875422;0.054799294;0.572702179;4.627161816;6.224565161;5;0.118431218;0.20203319;0.400453596;1;1;1
542;-14.55972222;14.53972222;0.052404321;0.652291302;0.175878932;0.171857228;1.574750911;0.064687163;0.547632461;4.498405482;6.411412188;5;0.109140986;0.192135494;0.400252211;1;1;1
543;-14.47972222;13.60972222;0.03407716;0.675615748;0.154954101;0.169347872;1.57764243;0.125874346;0.786811707;7.149456236;5.874060567;5;0.110814935;0.19110735;0.408222126;1;1;1
544;-14.47972222;13.68972222;0.048746914;0.686510638;0.157905674;0.155516123;1.584727077;0.069209497;0.74746237;5.382903593;6.095711611;5;0.102034327;0.180577787;0.407920924;1;1;1
545;-14.47972222;13.77972222;0.046089506;0.658676684;0.161386482;0.180023923;1.585909645;0.060344949;0.631658305;5.108979367;6.185614205;5;0.115068187;0.197016271;0.402416364;1;1;1
547;-14.47972222;13.94972222;0.04687963;0.669103667;0.156367739;0.174336079;1.596362475;0.072330827;0.662299852;4.906348788;6.296170463;5;0.1120571;0.192450705;0.403499909;1;1;1
548;-14.47972222;14.02972222;0.05404321;0.681465257;0.15548417;0.162977094;1.609065941;0.064804031;0.608222609;5.571270793;6.151726824;5;0.104478789;0.182579086;0.402101564;1;1;1
549;-14.47972222;14.11972222;0.050657407;0.686573326;0.149583917;0.1639622;1.6066661;0.057316965;0.545877053;4.903897511;6.220628106;5;0.104125525;0.180695751;0.399541417;1;1;1
550;-14.47972222;14.19972222;0.053478395;0.660167053;0.151190759;0.188755307;1.586859515;0.059222947;0.547164959;5.269993646;6.24843459;5;0.119076804;0.199713898;0.398708967;1;1;1
551;-14.47972222;14.28972222;0.050530864;0.671483183;0.144871556;0.183638283;1.589905627;0.06782565;0.549970254;4.89844839;6.279507841;5;0.115995962;0.19466607;0.398605797;1;1;1
552;-14.47972222;14.36972222;0.050608025;0.630869991;0.177465034;0.191470768;1.593283238;0.063840114;0.55239494;4.880498156;6.306503231;5;0.120963374;0.20723315;0.400322902;1;1;1
553;-14.47972222;14.45972222;0.045009259;0.612857107;0.197318076;0.189865345;1.604623585;0.053888764;0.561615198;4.129702274;6.198776244;5;0.120265579;0.210229126;0.4017426;1;1;1
554;-14.47972222;14.53972222;0.052453704;0.636472672;0.171524998;0.192156974;1.544279249;0.066221181;0.567383157;4.426043836;6.441399538;5;0.121525194;0.20677739;0.400508086;1;1;1
555;-14.38972222;13.51972222;0.032429012;0.529218373;0.237570284;0.233063649;1.569496733;0.139135145;0.825029671;5.276461475;5.94811703;5;0.148899833;0.25446932;0.416906752;1;1;1
556;-14.38972222;13.60972222;0.026462963;0.691036861;0.143654182;0.165293262;1.57064336;0.079717508;0.949828538;8.421730397;6.083013308;5;0.11066293;0.189336164;0.413891609;1;1;1
557;-14.38972222;13.68972222;0.049962963;0.673276929;0.159976419;0.166900668;1.552087953;0.074559296;0.794982755;5.529070819;6.000102374;5;0.109508201;0.190457232;0.408914732;1;1;1
558;-14.38972222;13.77972222;0.050978395;0.665153507;0.168647293;0.16609232;1.592878166;0.074819053;0.68115083;5.217529464;5.972934366;5;0.107488374;0.189235207;0.4051507;1;1;1
559;-14.38972222;13.85972222;0.05162037;0.672205129;0.152713145;0.175032297;1.605587376;0.068106032;0.624686339;5.062375476;6.123507996;5;0.111922768;0.191388384;0.401935564;1;1;1
560;-14.38972222;13.94972222;0.049515432;0.671564278;0.152546011;0.175933512;1.583168201;0.065880258;0.636467014;4.976382425;6.243019245;5;0.112623914;0.192261364;0.402306908;1;1;1
561;-14.38972222;14.02972222;0.046623457;0.64431252;0.169259111;0.186430431;1.580223029;0.075675645;0.624594534;4.723526044;6.251525414;5;0.118851221;0.203264955;0.40245402;1;1;1
562;-14.38972222;14.11972222;0.050651235;0.688658753;0.147079207;0.164210262;1.58213064;0.063590449;0.590836517;4.592520826;6.245673555;5;0.104897943;0.181376323;0.401078245;1;1;1
563;-14.38972222;14.19972222;0.049867284;0.708725277;0.133369249;0.157822421;1.591247656;0.06090369;0.579953784;5.416901097;6.204395502;5;0.100759581;0.173490868;0.400728283;1;1;1
564;-14.38972222;14.28972222;0.053311728;0.640422172;0.167047535;0.192599279;1.58872787;0.058352089;0.539174751;4.974528559;6.374755265;5;0.121388566;0.205642329;0.399264004;1;1;1
565;-14.38972222;14.36972222;0.051123457;0.614128036;0.212447598;0.173426736;1.582092353;0.053534543;0.612017503;5.010924332;6.346713046;5;0.111256485;0.202308101;0.404330353;1;1;1
566;-14.38972222;14.45972222;0.05158642;0.624408636;0.179436212;0.196126605;1.58375074;0.050204699;0.582529395;4.779019464;6.371185452;5;0.124142239;0.211672542;0.401562614;1;1;1
567;-14.38972222;14.53972222;0.049552469;0.613642041;0.192819917;0.193421442;1.614698921;0.068883492;0.550984315;4.853407036;6.395272765;5;0.122215893;0.211756324;0.401175635;1;1;1
568;-14.30972222;13.51972222;0.045441358;0.632064319;0.195235052;0.172672931;1.563389701;0.101339738;0.81104815;6.019147004;5.799162783;5;0.1133697;0.202397899;0.411096567;1;1;1
569;-14.30972222;13.60972222;0.009719136;0.594933808;0.186137748;0.218977388;1.538831955;0.110696578;1.487824111;8.97794541;6.015984851;5;0.148610817;0.24741126;0.434120902;1;1;1
570;-14.30972222;13.68972222;0.028095679;0.64579336;0.185381991;0.168771953;1.576522636;0.080729239;0.931308192;7.276327223;6.089870201;5;0.112665504;0.200101754;0.415283272;1;1;1
571;-14.30972222;13.77972222;0.042216049;0.656861666;0.171936055;0.171065824;1.574374239;0.074560809;0.736248764;6.243639125;6.113194875;5;0.111243974;0.194802771;0.40711293;1;1;1
572;-14.30972222;13.85972222;0.042802469;0.678394287;0.15903221;0.162700695;1.576962727;0.066981257;0.744281649;7.069822943;6.184618759;5;0.106283353;0.186042442;0.407281347;1;1;1
573;-14.30972222;13.94972222;0.043518519;0.677499752;0.158910647;0.163663091;1.594061999;0.069498703;0.69396159;5.372549279;6.194722692;5;0.106140292;0.185643939;0.405349047;1;1;1
574;-14.30972222;14.02972222;0.043796296;0.675796375;0.161037171;0.163058098;1.577555776;0.06739045;0.630056841;4.545611545;6.135233269;5;0.104887211;0.184278984;0.403112714;1;1;1
575;-14.30972222;14.11972222;0.049401235;0.656242347;0.163646883;0.180128562;1.58905294;0.070538123;0.566916435;4.796123738;6.185295777;5;0.114266529;0.196206168;0.400197067;1;1;1
576;-14.30972222;14.19972222;0.054731481;0.688414154;0.145486162;0.166148269;1.588253746;0.068804906;0.557895332;4.927944896;6.186325233;5;0.105579922;0.18176863;0.399700023;1;1;1
577;-14.30972222;14.28972222;0.052092593;0.670778205;0.150674723;0.178674492;1.581175184;0.058532328;0.527913955;4.679940959;6.281020612;5;0.112753011;0.191614709;0.398241363;1;1;1
578;-14.30972222;14.36972222;0.050169753;0.636104955;0.187825973;0.176176443;1.603604684;0.058491798;0.5471172;4.574365387;6.170724244;5;0.11182497;0.19780883;0.4006678;1;1;1
579;-14.30972222;14.45972222;0.046209877;0.642045179;0.167959561;0.190032226;1.590972284;0.053194173;0.558083725;4.714527988;6.351169776;5;0.120109201;0.204302969;0.399982112;1;1;1
580;-14.30972222;14.53972222;0.051225309;0.651080474;0.159897025;0.189090021;1.5533818;0.048950656;0.560135503;5.054492801;6.444394172;5;0.119514635;0.2020021;0.399621806;1;1;1
581;-14.21972222;13.51972222;0.051126543;0.635666943;0.196410741;0.167904254;1.557711204;0.079882014;0.754776926;5.663011215;5.892350775;5;0.109792261;0.197941556;0.409157742;1;1;1
582;-14.21972222;13.60972222;0.016919753;0.546856642;0.22610193;0.22680116;1.568415493;0.109515193;0.874778754;6.276305589;6.081399297;5;0.145832403;0.248805974;0.417050633;1;1;1
583;-14.21972222;13.68972222;0.038200617;0.623856456;0.19833138;0.17771908;1.59164331;0.106078851;0.816370625;7.235161234;6.005547279;5;0.116431431;0.206849601;0.411354152;1;1;1
584;-14.21972222;13.77972222;0.048274691;0.626437906;0.197281079;0.176088212;1.579383733;0.09223188;0.712371987;5.297127766;6.005186855;5;0.114070906;0.203259114;0.407381793;1;1;1
585;-14.21972222;13.85972222;0.047373457;0.59529737;0.217685938;0.186723407;1.592972548;0.070865695;0.693286557;5.043180471;5.888856179;5;0.120237373;0.214876753;0.407851552;1;1;1
586;-14.21972222;13.94972222;0.05037963;0.608745054;0.200918107;0.190382399;1.579838672;0.076699556;0.631113257;5.083568172;6.144555871;5;0.121494112;0.212765706;0.404530994;1;1;1
587;-14.21972222;14.02972222;0.048540123;0.635294602;0.193831269;0.170798691;1.595598448;0.077146503;0.569678125;4.837146899;6.143429691;5;0.108963983;0.195583758;0.40187814;1;1;1
588;-14.21972222;14.11972222;0.044015432;0.630234516;0.191419366;0.178198448;1.567607625;0.053460403;0.59389414;5.216794558;6.199573652;5;0.113693958;0.201091945;0.402581407;1;1;1
589;-14.21972222;14.19972222;0.053583333;0.621796655;0.188852737;0.189425835;1.580693424;0.064112682;0.628143678;4.81519965;6.250837524;5;0.120809912;0.209532015;0.403689388;1;1;1
590;-14.21972222;14.28972222;0.049179012;0.656860927;0.166706117;0.176259712;1.573874885;0.060047108;0.557939391;4.992163793;6.348905134;5;0.111849588;0.193788767;0.400119383;1;1;1
591;-14.21972222;14.36972222;0.040222222;0.673059632;0.155466731;0.171325746;1.587057875;0.044093151;0.527613864;4.71953471;6.293204508;5;0.108365386;0.187116931;0.398716639;1;1;1
592;-14.21972222;14.45972222;0.050296296;0.635237952;0.198797408;0.165867508;1.595429843;0.056498316;0.567369291;4.940784916;6.227104389;5;0.10602377;0.192927887;0.40210531;1;1;1
593;-14.21972222;14.53972222;0.051246914;0.627322865;0.177297459;0.195298501;1.553801256;0.038891338;0.594782645;5.015400473;6.491898858;5;0.123794253;0.210886313;0.401861376;1;1;1
594;-14.13972222;13.60972222;0.047376543;0.599690699;0.21841839;0.181961271;1.556953869;0.093681712;0.811640206;5.642982961;5.935518507;5;0.118968853;0.213949685;0.412368541;1;1;1
595;-14.13972222;13.68972222;0.019067901;0.578807235;0.204815988;0.216225545;1.587637641;0.076071511;0.852704865;7.18784344;5.900091068;5;0.139420636;0.236741583;0.413685593;1;1;1
596;-14.13972222;13.77972222;0.039015432;0.616299433;0.19009251;0.193668135;1.590327164;0.106170669;0.727059421;5.712870491;6.078669949;5;0.124608809;0.214933284;0.407409337;1;1;1
597;-14.13972222;13.85972222;0.048425926;0.620174214;0.197041523;0.182672591;1.58794338;0.073173546;0.67948027;4.974591558;5.999134119;5;0.11753174;0.207337271;0.406060491;1;1;1
598;-14.13972222;13.94972222;0.049614198;0.678664651;0.141413276;0.179858952;1.584919365;0.074873893;0.648005009;5.430484936;6.003498494;5;0.115052563;0.193202876;0.4020098;1;1;1
599;-14.13972222;14.02972222;0.051123457;0.642793231;0.175551285;0.18156348;1.592370969;0.07374577;0.593540853;4.933830043;6.211373782;5;0.115577146;0.200299193;0.401729544;1;1;1
600;-14.13972222;14.11972222;0.049876543;0.628849677;0.179263869;0.191968512;1.569955468;0.070013745;0.627886684;5.274827748;6.301237337;5;0.122255477;0.2094577;0.403126258;1;1;1
601;-14.13972222;14.19972222;0.049861111;0.623560699;0.189921761;0.186452045;1.548576472;0.05931397;0.599386482;5.110500444;6.211139339;5;0.118673843;0.206989116;0.402685857;1;1;1
602;-14.13972222;14.28972222;0.055790123;0.605112209;0.200667108;0.194329979;1.575968193;0.068993185;0.55204041;5.076505694;6.38771067;5;0.122823013;0.214000383;0.401686669;1;1;1
603;-14.13972222;14.36972222;0.051395062;0.605395033;0.202250207;0.192254719;1.561443916;0.067686541;0.564295402;4.511905808;6.403477816;5;0.121757591;0.213084188;0.402187079;1;1;1
604;-14.13972222;14.45972222;0.049290123;0.651080851;0.178004995;0.170726043;1.573360439;0.048657638;0.629190094;5.265160487;6.297850474;5;0.109607344;0.193522118;0.403427322;1;1;1
605;-14.04972222;13.60972222;0.047401235;0.619008506;0.201382968;0.179626767;1.580233644;0.087481501;0.76620185;5.377423571;5.921461968;5;0.116904457;0.207790772;0.409595726;1;1;1
606;-14.04972222;13.68972222;0.019756173;0.575606125;0.210915968;0.213707052;1.58075785;0.09403201;0.782515604;6.796247473;6.013198888;5;0.137132445;0.234701449;0.411548583;1;1;1
607;-14.04972222;13.77972222;0.048447531;0.625402174;0.178555358;0.195904637;1.594083555;0.088662316;0.712355307;5.325534487;5.953888512;5;0.125680224;0.213991784;0.406144185;1;1;1
608;-14.04972222;13.85972222;0.044135802;0.633226783;0.170684461;0.19612799;1.606672235;0.079956638;0.627676448;4.839507969;6.014804263;5;0.12467194;0.210816783;0.402622808;1;1;1
609;-14.04972222;13.94972222;0.039466049;0.643919331;0.158466854;0.197505151;1.586312809;0.091862299;0.67414432;4.66526782;5.984498157;5;0.126025134;0.210373298;0.403489141;1;1;1
610;-14.04972222;14.02972222;0.04787037;0.629013989;0.164352755;0.206430715;1.573645774;0.049766863;0.618939855;5.596179171;6.224014323;5;0.130643936;0.21707996;0.402066562;1;1;1
611;-14.04972222;14.11972222;0.052682099;0.653699419;0.15811559;0.188263001;1.580908008;0.073213524;0.62910781;5.31796466;6.130280223;5;0.119928995;0.202451312;0.401965955;1;1;1
612;-14.04972222;14.19972222;0.052351852;0.642596854;0.1862651;0.171189889;1.572040224;0.065709928;0.626110174;5.288797025;6.243685686;5;0.109905836;0.195469936;0.403662231;1;1;1
613;-14.04972222;14.28972222;0.05470679;0.633983228;0.173792019;0.192396335;1.587760839;0.06969946;0.559146912;4.704796985;6.224944178;5;0.121575867;0.207242298;0.40034384;1;1;1
614;-14.04972222;14.36972222;0.055716049;0.638954005;0.174287085;0.186748089;1.582839794;0.057710028;0.543689492;4.74846779;6.22347384;5;0.118001094;0.202849866;0.39981201;1;1;1
615;-14.04972222;14.45972222;0.053033951;0.614565262;0.199350892;0.18601635;1.545305089;0.067656112;0.600815939;5.005976568;6.476078052;5;0.118499742;0.208632797;0.403261675;1;1;1
616;-14.04972222;14.53972222;0.052632716;0.619718972;0.19801946;0.182329712;1.592678203;0.045971756;0.566153747;4.724356293;6.313097725;5;0.115838721;0.204890901;0.401859471;1;1;1
617;-13.96972222;13.60972222;0.048311728;0.580439743;0.224306232;0.19511705;1.568531097;0.0979247;0.709717888;6.721670865;5.874582595;5;0.125422249;0.22262427;0.409115709;1;1;1
618;-13.96972222;13.68972222;0.041006173;0.550541229;0.238533297;0.21118696;1.589544781;0.107961413;0.732231751;6.574500739;5.894544043;5;0.135162003;0.237396282;0.411817529;1;1;1
619;-13.96972222;13.77972222;0.016317901;0.537742407;0.223192575;0.239148285;1.575998096;0.083230715;0.806014579;7.437501092;6.020453503;5;0.152185276;0.255625608;0.415375909;1;1;1
620;-13.96972222;13.85972222;0.03857716;0.578925883;0.198510606;0.222642591;1.581353765;0.068381993;0.682299443;7.396832366;5.96850318;5;0.141126615;0.236842806;0.407521564;1;1;1
621;-13.96972222;13.94972222;0.047635802;0.583224739;0.218364919;0.198196047;1.564968154;0.057760574;0.657018504;5.614328635;6.032570433;5;0.126545369;0.222605507;0.406851597;1;1;1
622;-13.96972222;14.02972222;0.025367284;0.623994328;0.173402064;0.202759119;1.573394967;0.041999776;0.718318804;5.820524404;6.143537108;5;0.129775921;0.218071922;0.406047519;1;1;1
623;-13.96972222;14.11972222;0.031910494;0.602498251;0.186301899;0.211077666;1.587285034;0.047773772;0.672395252;5.764678325;6.033083891;5;0.13416484;0.225875811;0.40562146;1;1;1
624;-13.96972222;14.19972222;0.039478395;0.661810971;0.151412504;0.186625844;1.573677883;0.05409875;0.658544823;5.156549213;6.268137117;5;0.119306102;0.200534758;0.402674836;1;1;1
625;-13.96972222;14.28972222;0.053027778;0.637545179;0.174792443;0.187606872;1.580039103;0.056893462;0.582455747;4.851899833;6.161087208;5;0.119032054;0.204404021;0.401236901;1;1;1
626;-13.96972222;14.36972222;0.053762346;0.599905161;0.20337786;0.196722713;1.572455546;0.065072375;0.623988716;6.357811831;6.460412048;5;0.125173688;0.217782485;0.404571842;1;1;1
627;-13.96972222;14.45972222;0.056067901;0.587371279;0.203767028;0.208834494;1.554781656;0.064093813;0.64020397;5.238906035;6.523292001;5;0.132529683;0.227045092;0.405668302;1;1;1
628;-13.96972222;14.53972222;0.057898148;0.611010502;0.188601903;0.200557199;1.561676851;0.044409418;0.540325778;4.750529484;6.343606572;5;0.126298863;0.215913198;0.400715646;1;1;1
629;-13.87972222;13.60972222;0.039635802;0.503784399;0.237381354;0.258891306;1.56216949;0.115203616;0.741365243;7.079435159;5.867266125;5;0.162889554;0.270930754;0.416981327;3;2;3
630;-13.87972222;13.68972222;0.05133642;0.569444473;0.197470044;0.233018701;1.592664732;0.110431121;0.772606792;6.896112602;5.975829691;5;0.14822736;0.245837408;0.41124932;1;1;1
631;-13.87972222;13.77972222;0.03083642;0.44639129;0.280545846;0.272980089;1.568873036;0.102515384;0.794971475;6.802161564;6.198956242;5;0.171426195;0.289109016;0.425951343;2;2;3
632;-13.87972222;13.85972222;0.046694444;0.546717099;0.223430712;0.229943244;1.580558748;0.101871599;0.642947388;6.209372674;6.087723784;5;0.14502887;0.246190709;0.408864629;1;1;1
633;-13.87972222;13.94972222;0.05120679;0.573597871;0.222637907;0.203668397;1.580011449;0.090236116;0.697903654;5.927926598;5.952277124;5;0.130287327;0.228219626;0.408907244;1;1;1
634;-13.87972222;14.02972222;0.040546296;0.575743395;0.205174427;0.219307102;1.570698189;0.047798016;0.669511581;7.140346418;6.000774227;5;0.139043677;0.235451302;0.407394791;1;1;1
635;-13.87972222;14.11972222;0.05045679;0.615112272;0.172134503;0.212764306;1.562992033;0.05320125;0.635285703;6.369520381;6.174569178;5;0.134638063;0.223582153;0.403342915;1;1;1
636;-13.87972222;14.19972222;0.051012346;0.62737388;0.171554418;0.200961784;1.57924244;0.051658184;0.586230162;4.634835463;6.244626948;5;0.127018223;0.213773018;0.401292657;1;1;1
637;-13.87972222;14.28972222;0.048783951;0.660295514;0.157188207;0.182493031;1.570386906;0.057284658;0.637886033;5.156625047;6.111711915;5;0.116598553;0.198157908;0.402359087;1;1;1
638;-13.87972222;14.36972222;0.057317901;0.611887831;0.189713411;0.19858192;1.533772075;0.065773516;0.652371431;6.092118325;6.45490431;5;0.126553205;0.216924042;0.404747546;1;1;1
639;-13.87972222;14.45972222;0.056185185;0.59522882;0.202239687;0.202659908;1.567291751;0.042767562;0.613486997;5.148206591;6.384739177;5;0.128546858;0.221669007;0.404312375;1;1;1
640;-13.87972222;14.53972222;0.058108025;0.605142459;0.2016009;0.193231952;1.562597505;0.038538795;0.659002182;5.103620933;6.180886237;5;0.123543266;0.21557795;0.405661253;1;1;1
641;-13.79972222;13.60972222;0.050697531;0.544482976;0.200261337;0.255408737;1.60124477;0.106281085;0.883144269;7.041577659;5.77350476;5;0.162375795;0.264153752;0.4171014;1;1;1
642;-13.79972222;13.68972222;0.049756173;0.566521333;0.201702733;0.231590984;1.605875865;0.112121501;0.845306198;7.290036139;5.759826583;5;0.14823508;0.246981008;0.414024636;1;1;1
643;-13.79972222;13.77972222;0.024299383;0.537753528;0.207848374;0.254570516;1.572785724;0.110831401;0.790967905;8.983094114;6.013797303;5;0.160914711;0.263358413;0.414868821;1;1;1
644;-13.79972222;13.85972222;0.05554321;0.576531323;0.206251769;0.217151311;1.615024489;0.111778202;0.721699177;6.230531743;5.924798051;5;0.138404361;0.23515499;0.409211584;1;1;1
645;-13.79972222;13.94972222;0.054061728;0.583105611;0.199409136;0.217382006;1.619233509;0.086280564;0.695182721;6.05132809;5.992499222;5;0.138199318;0.233482615;0.407738464;1;1;1
646;-13.79972222;14.02972222;0.051524691;0.582937867;0.195903969;0.22124782;1.607163787;0.056867568;0.74920894;6.322111418;6.017554828;5;0.141092033;0.236594323;0.409529893;1;1;1
647;-13.79972222;14.11972222;0.051280864;0.581299562;0.190658613;0.22814859;1.582512615;0.056497578;0.669093652;6.577913344;5.999532409;5;0.144173866;0.239073439;0.406777648;1;1;1
648;-13.79972222;14.19972222;0.044740741;0.61816523;0.16599757;0.215864208;1.577334257;0.048426269;0.714700986;7.139045104;6.161614801;5;0.137421876;0.226219643;0.405673239;1;1;1
649;-13.79972222;14.28972222;0.054645062;0.603823811;0.185709897;0.210522121;1.544158817;0.054576859;0.659225868;5.661390274;6.248337734;5;0.133671865;0.225058924;0.405082521;1;1;1
650;-13.79972222;14.36972222;0.055225309;0.62055661;0.185512261;0.19394033;1.565863967;0.066303745;0.674035157;4.821173199;6.197143747;5;0.124061475;0.213135847;0.405194774;1;1;1
651;-13.70972222;13.43972222;0.017805556;0.476208661;0.254093857;0.269867479;1.558817193;0.108459149;0.9621754;8.031662;6.151921756;5;0.171291427;0.284911139;0.427765781;3;2;3
652;-13.70972222;13.51972222;0.056469136;0.523298889;0.238889071;0.237768534;1.563125442;0.084716444;0.881351212;6.264219213;5.92165162;5;0.152221145;0.258987505;0.419463261;1;1;1
653;-13.70972222;13.60972222;0.056089506;0.526427488;0.237170814;0.236489634;1.581577112;0.087386824;0.948779541;7.520033251;5.893528262;5;0.152221579;0.258957582;0.421524944;1;1;1
654;-13.70972222;13.68972222;0.053419753;0.601571886;0.172092063;0.226292675;1.620911371;0.101236299;0.823107608;7.102698555;5.650107408;5;0.144857365;0.237110169;0.410213526;1;1;1
655;-13.70972222;13.77972222;0.045061728;0.541565576;0.219275067;0.239193336;1.608945953;0.12122166;0.753433374;7.535998548;6.092048389;5;0.151630546;0.253990985;0.413198836;1;1;1
656;-13.70972222;13.85972222;0.042074074;0.443868793;0.271978575;0.284263427;1.612966765;0.102938977;0.744581141;6.572490521;6.010347589;5;0.177399064;0.294315072;0.42527705;2;2;3
657;-13.70972222;13.94972222;0.028682099;0.557309613;0.213153316;0.2294378;1.584368257;0.063190476;0.790274995;8.372135133;5.984266989;5;0.146377095;0.246596913;0.413048123;1;1;1
658;-13.70972222;14.02972222;0.04562963;0.566525088;0.204772965;0.228731999;1.616212449;0.073706369;0.734340733;6.469293728;6.040353853;5;0.145309038;0.243427695;0.410286795;1;1;1
659;-13.70972222;14.11972222;0.054950617;0.571887008;0.207932319;0.220328278;1.603068259;0.053957722;0.737884196;6.104007456;5.961140397;5;0.140456836;0.238040054;0.410097049;1;1;1
660;-13.70972222;14.19972222;0.052453704;0.602782924;0.179827169;0.217415962;1.550497457;0.047276112;0.744982722;5.176186645;6.076627999;5;0.138750684;0.230627081;0.407864342;1;1;1
661;-13.70972222;14.28972222;0.055234568;0.598828126;0.199039586;0.201966606;1.546483589;0.06394873;0.668301687;5.130203023;6.322232639;5;0.128804824;0.221667997;0.406070554;1;1;1
662;-13.70972222;14.36972222;0.058466049;0.57324455;0.21042342;0.216370018;1.56174569;0.061287513;0.697008036;5.090560352;6.24325624;5;0.137668527;0.234916241;0.408620419;1;1;1
663;-13.62972222;13.26972222;0.018049383;0.457911403;0.269094161;0.27292729;1.55605357;0.105038671;0.88205985;7.163048448;5.900319982;5;0.172224128;0.288377585;0.427462384;3;2;3
664;-13.62972222;13.35972222;0.03166358;0.507250846;0.264241617;0.228458376;1.543169114;0.107655;0.889553545;6.607465613;6.097987481;5;0.146989534;0.257554223;0.421422181;3;2;3
665;-13.62972222;13.43972222;0.050209877;0.498205968;0.249317835;0.252530218;1.544635493;0.113275406;0.88885108;6.445869342;5.957889333;5;0.160738812;0.271196038;0.422451121;3;2;3
666;-13.62972222;13.51972222;0.025472222;0.454506899;0.271947712;0.273694053;1.540596168;0.122442465;0.937515259;7.42632681;6.027487964;5;0.173163913;0.290193616;0.429761671;3;2;3
667;-13.62972222;13.60972222;0.036160494;0.495876147;0.225648016;0.278308997;1.565992498;0.104579123;0.827392871;7.097132401;5.964584563;5;0.174869547;0.283612432;0.421219165;3;2;3
668;-13.62972222;13.68972222;0.056074074;0.606156289;0.201320579;0.192503499;1.593127475;0.080328311;0.780426716;7.033774458;5.660911783;5;0.124665151;0.217463034;0.410118941;1;1;1
669;-13.62972222;13.77972222;0.052731481;0.601519394;0.178301246;0.220205477;1.63831203;0.112223838;0.799156435;7.276252746;5.908595972;5;0.141033252;0.233407766;0.409694015;1;1;1
670;-13.62972222;13.85972222;0.04879321;0.561423976;0.195413392;0.243130953;1.621807796;0.083855937;0.740413367;6.077599004;5.834117893;5;0.15373981;0.252107821;0.410811299;1;1;1
671;-13.62972222;13.94972222;0.053746914;0.549491445;0.209533052;0.240808;1.594180199;0.061824292;0.787937383;5.943511282;5.916972945;5;0.152933419;0.253959053;0.413583188;1;1;1
672;-13.62972222;14.02972222;0.052552469;0.554518626;0.225109611;0.220324599;1.597783935;0.058323621;0.732553477;5.989509199;5.911763406;5;0.140445851;0.241328009;0.411386654;1;1;1
673;-13.62972222;14.11972222;0.051435185;0.569769376;0.197182859;0.233084948;1.560749483;0.06798625;0.742837768;6.138335138;5.988570917;5;0.147925555;0.245263786;0.410214031;1;1;1
674;-13.62972222;14.19972222;0.057345679;0.573526288;0.214603866;0.211919175;1.549839353;0.063174621;0.72867504;6.281027066;6.107896002;5;0.135457198;0.233137353;0.409831776;1;1;1
675;-13.62972222;14.28972222;0.058953704;0.561213256;0.219097911;0.21974313;1.542416069;0.054303819;0.698176796;5.166768856;6.123766107;5;0.139686824;0.239066305;0.409597477;1;1;1
676;-13.62972222;14.36972222;0.057222222;0.552774329;0.238469336;0.208590378;1.533267759;0.060199624;0.706311193;5.147146893;6.283848267;5;0.133341519;0.235116181;0.410706286;1;1;1
677;-13.53972222;13.09972222;0.042503086;0.492346066;0.258730519;0.248931965;1.524673823;0.125834693;1.114840517;8.151854503;5.7349757;5;0.160995449;0.274331319;0.430983223;3;2;2
678;-13.53972222;13.18972222;0.055040123;0.506299789;0.253022549;0.240653932;1.533114243;0.12083713;1.042117802;7.412595517;5.680406962;5;0.155579562;0.266461886;0.426937556;3;2;2
679;-13.53972222;13.26972222;0.056314815;0.502255083;0.249992556;0.247639324;1.528769217;0.12345723;0.987289922;6.374791084;5.869849576;5;0.158969089;0.269697357;0.425384876;3;2;2
680;-13.53972222;13.35972222;0.049555556;0.4872173;0.249542279;0.26316981;1.539553558;0.139804882;0.923400962;6.322291023;5.961316511;5;0.167135996;0.279042856;0.425028117;3;2;3
681;-13.53972222;13.43972222;0.058302469;0.474089139;0.251398155;0.274578501;1.551057287;0.113755089;0.851870905;5.734907344;5.931863445;5;0.172919773;0.285891619;0.424542731;3;2;3
682;-13.53972222;13.51972222;0.052064815;0.475303938;0.250129534;0.274631729;1.558652375;0.129836493;0.900126185;6.180710453;5.833137862;5;0.173407664;0.286449506;0.425958242;3;2;3
683;-13.53972222;13.60972222;0.053580247;0.469855734;0.273322482;0.256731703;1.595816059;0.11157268;0.834319077;6.103797565;5.852934513;5;0.162566962;0.27756937;0.423846473;3;2;3
684;-13.53972222;13.68972222;0.046768519;0.473652919;0.252835922;0.273571639;1.602942338;0.090327558;0.857773586;6.623202392;5.788446517;5;0.172400376;0.285559284;0.424753493;3;2;3
685;-13.53972222;13.77972222;0.043469136;0.506722355;0.247665716;0.245533146;1.583143115;0.100962171;0.909185187;7.698071418;5.893253294;5;0.156958761;0.266479933;0.422172489;3;2;3
686;-13.53972222;13.85972222;0.026299383;0.501482507;0.229556697;0.268970666;1.591069615;0.085537816;0.801962553;8.134005498;5.751034034;5;0.169282202;0.277473368;0.419493571;3;2;3
687;-13.53972222;13.94972222;0.055188272;0.553055755;0.207606473;0.239498921;1.600613111;0.096987741;0.771813275;6.657514714;6.014192574;5;0.151994676;0.252318667;0.4127;1;1;1
