0;0;0;0;1.0222;1.0222;0;0;0;0;0;0;1.1;1.1;1.1
0;0;0;0;0.4444;0.4444;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0.9333;0;0;0.8778;0.8778;0;0.3556;0.3556;2;2;2;0;0;0
0;1.7;0;0.4889;0.8778;0.8778;0;1.4444;1.4444;0;0;0;2.1;2.1;2.1
0;0.1;0;0.2445;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0.7334;0.7556;0.7556;0;0;0;0;0;0;0;0;0
1.2666;0;0;0;0;0;0;0.2222;0.2222;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;3.5667;3.5667;0;0;0;0;0;0;3.2;3.2;3.2
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0.2222;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;1.1111;1.1111;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2.6;0;0;0;0;0;2;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;2;2;2;0;0;0
0;0;0.4111;0;0;0;0.8222;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;1.3333;1.3333;0;0;0;0;0;0;0;0;0
0;0;0;0.4889;0;0;0;2.1333;2.1333;0;0;0;2;2;2
2.4333;0;1.9778;1.6222;1.2333;1.2333;1.5445;0;0;0;0;0;0;0;0
0.1333;0;0;0;0;0;0;0;0;0;0;0;0;0;0
