LON,LAT,sand,silt,clay,BULK,COARSE,OrganicCarbon,N,PH,SLLL,SDUL,SSAT,SSKS
-14.1366,13.7787,0,0,0,0,0,0,0,0,0.01534,0.286875483,0.350483483,21
-14.1366,13.8634,0,0,0,0,0,0,0,0,0.01534,0.286875483,0.350483483,21
-14.1366,13.9481,0.438,0.254,0.308,1.28,1.49,1.12,1.42,5.3,0.19015420288,0.305783245888588,0.424980278592588,0.23
-14.1366,14.0328,0.408,0.283,0.309,1.22,1.57,1.29,1.33,5.3,0.19141706524,0.312388171675598,0.432040644867598,0.23
-14.1366,14.1175,0,0,0,0,0,0,0,0,0.01534,0.286875483,0.350483483,21
-14.1366,14.2022,0,0,0,0,0,0,0,0,0.01534,0.286875483,0.350483483,21
-14.1366,14.2869,0,0,0,0,0,0,0,0,0.01534,0.286875483,0.350483483,21
-14.1366,14.3716,0,0,0,0,0,0,0,0,0.01534,0.286875483,0.350483483,21
-14.1366,14.4563,0,0,0,0,0,0,0,0,0.01534,0.286875483,0.350483483,21
-14.0519,13.6093,0.439,0.239,0.321,0.98,1.64,2.36,1.53,5.1,0.20328656968,0.321079305270922,0.445951800374922,0.23
-14.0519,13.694,0.487,0.213,0.299,1.19,1.2,2.61,1.13,5.3,0.19283453896,0.305517429451075,0.442924610099075,0.43
-14.0519,13.7787,0,0,0,0,0,0,0,0,0.01534,0.286875483,0.350483483,21
-14.0519,13.8634,0,0,0,0,0,0,0,0,0.01534,0.286875483,0.350483483,21
-14.0519,13.9481,0.449,0.246,0.305,1.01,1.74,1.51,1.72,5.3,0.1903688284,0.305519284754768,0.429946912954768,0.23
-14.0519,14.0328,0.416,0.249,0.334,1.34,1.42,2.2,1.33,5.2,0.20953420288,0.329264005393794,0.447322121937794,0.23
-14.0519,14.1175,0.461,0.241,0.298,1.1,1.1,3.77,1.5,5,0.19786377436,0.318653772213763,0.467417598261763,0.43
-14.0519,14.2022,0.403,0.279,0.318,1.09,1.39,2.81,2.01,5.3,0.20322805348,0.328212062964994,0.459582217268994,0.23
-14.0519,14.2869,0.427,0.282,0.291,1.06,1.35,3.5,1.54,5.3,0.19221154264,0.318647498472073,0.469480760504073,0.23
-14.0519,14.3716,0,0,0,0,0,0,0,0,0.01534,0.286875483,0.350483483,21
-14.0519,14.4563,0,0,0,0,0,0,0,0,0.01534,0.286875483,0.350483483,21
-14.0519,14.541,0,0,0,0,0,0,0,0,0.01534,0.286875483,0.350483483,21
-13.9672,13.6093,0.452,0.252,0.297,1.55,0.73,0.4,0.38,6.5,0.18027427888,0.29217974056046,0.40960231310446,0.23
-13.9672,13.694,0.451,0.242,0.307,1.54,0.84,0.48,0.38,6.3,0.18650734744,0.298256712666166,0.412419618938166,0.23
-13.9672,13.7787,0.492,0.219,0.289,1.55,0.6,0.52,0.39,6.6,0.17613625216,0.282001564354874,0.406420304162875,0.43
-13.9672,13.8634,0.552,0.179,0.269,1.53,0.63,0.72,0.54,6.4,0.16541136016,0.262328387319863,0.402195454327863,0.43
-13.9672,13.9481,0.53,0.197,0.273,1.56,0.77,0.52,0.41,6.4,0.1666435816,0.26658941022724,0.40111001774724,0.43
-13.9672,14.0328,0.547,0.204,0.249,1.54,0.65,0.52,0.44,6.4,0.15243157096,0.250292716030377,0.397960713278377,0.43
-13.9672,14.1175,0.576,0.162,0.262,1.55,1.11,0.65,0.4,6.1,0.16079273224,0.253444722583643,0.398385649095643,0.43
-13.9672,14.2022,0.561,0.193,0.246,1.54,0.56,0.68,0.45,6,0.15161009152,0.247634938267241,0.399654130523241,0.43
-13.9672,14.2869,0.587,0.182,0.231,1.52,0.8,0.79,0.65,6.3,0.14338009864,0.235632203268611,0.399286825820611,0.43
-13.9672,14.3716,0.598,0.166,0.237,1.52,0.53,1.02,0.46,6.3,0.14841396472,0.239297394122713,0.402720642938713,0.43
-13.9672,14.4563,0.585,0.177,0.237,1.5,0.46,0.71,0.42,6.3,0.146389954,0.238463701579955,0.397997779859955,0.43
-13.9672,14.541,0.579,0.192,0.229,1.53,0.4,0.66,0.4,6.3,0.14136593752,0.234683813306402,0.397345222922402,0.43
-13.8825,13.6093,0.445,0.234,0.322,1.58,0.93,0.43,0.4,6.4,0.1950205186,0.306822227644044,0.414388640764044,0.23
-13.8825,13.694,0.504,0.215,0.282,1.55,0.83,0.46,0.43,6.5,0.17167452016,0.275590750590643,0.403426552158643,0.43
-13.8825,13.7787,0.555,0.186,0.259,1.54,1.01,0.65,0.56,6.4,0.1590972604,0.255590766279107,0.400186477199107,0.43
-13.8825,13.8634,0.536,0.166,0.297,1.55,0.75,0.62,0.46,6.4,0.18131013304,0.279772638984612,0.403985246136612,0.43
-13.8825,13.9481,0.564,0.161,0.275,1.55,0.72,0.67,0.48,6.3,0.168612943,0.263076987107048,0.400447175467048,0.43
-13.8825,14.0328,0.575,0.169,0.256,1.53,0.71,0.98,0.44,6,0.1593421324,0.253567567741231,0.404112839581231,0.43
-13.8825,14.1175,0.564,0.181,0.256,1.53,0.48,0.89,0.45,6.2,0.15879987088,0.254668801671783,0.403559332295783,0.43
-13.8825,14.2022,0.575,0.184,0.241,1.53,0.62,0.7,0.67,5.9,0.14873083,0.242458850386935,0.398703717186935,0.43
-13.8825,14.2869,0.574,0.185,0.24,1.51,0.48,0.64,0.47,6,0.1477529152,0.241473321605726,0.397625706885726,0.43
-13.8825,14.3716,0.579,0.177,0.244,1.5,0.56,0.53,0.54,6.1,0.14937203212,0.241606538449879,0.395305874625879,0.43
-13.8825,14.4563,0.572,0.195,0.234,1.53,0.51,0.95,0.74,6.1,0.14627899096,0.241840333589638,0.403619855237638,0.43
-13.8825,14.541,0.57,0.18,0.25,1.54,0.64,0.7,0.55,6,0.1540552,0.248357638185077,0.399388826185077,0.43
-13.7978,13.6093,0.477,0.245,0.278,1.56,1.17,0.57,0.55,6.4,0.17000913292,0.279201129171958,0.407761390387958,0.43
-13.7978,13.694,0.586,0.158,0.256,1.57,0.73,0.51,0.65,6.1,0.15631936312,0.246850557542803,0.394832897158803,0.43
-13.7978,13.7787,0.556,0.161,0.283,1.55,0.84,0.69,0.58,6.3,0.17345384356,0.269145443864582,0.402013811152582,0.43
-13.7978,13.8634,0.574,0.177,0.249,1.58,0.69,0.62,0.5,6.2,0.15293620792,0.246248392230529,0.397549442006529,0.43
-13.7978,13.9481,0.566,0.176,0.258,1.53,0.87,0.71,0.41,6.1,0.15884304496,0.253619405009783,0.400207988897783,0.43
-13.7978,14.0328,0.535,0.191,0.274,1.56,0.58,0.78,0.51,5.9,0.1687318564,0.268652761920274,0.405218083520274,0.43
-13.7978,14.1175,0.541,0.209,0.25,1.54,0.59,0.5,0.49,6,0.15292717,0.251768469480534,0.398144317480534,0.43
-13.7978,14.2022,0.534,0.192,0.274,1.52,0.72,0.71,0.52,6,0.16832591152,0.268181865187582,0.404102679603582,0.43
-13.7978,14.2869,0.561,0.194,0.245,1.53,0.76,0.73,0.52,6,0.1513418404,0.247598647396823,0.400560722076823,0.43
-13.7978,14.3716,0.58,0.174,0.245,1.5,0.59,0.9,0.52,6.1,0.152369482,0.245793677290348,0.402073464890348,0.43
-13.7131,13.4399,0.429,0.269,0.301,1.58,0.59,0.41,0.33,6.5,0.18269985688,0.298285997987251,0.412889353051251,0.23
-13.7131,13.5246,0.464,0.243,0.293,1.56,1.13,0.45,0.42,6.3,0.17816584204,0.288400448714314,0.408660968466314,0.43
-13.7131,13.6093,0.563,0.19,0.247,1.56,0.8,0.61,0.49,6.2,0.15174281032,0.247096406752209,0.398213620008209,0.43
-13.7131,13.694,0.593,0.16,0.247,1.63,1.47,0.5,0.44,6.1,0.15087919192,0.24035775709597,0.39375254639197,0.43
-13.7131,13.7787,0.556,0.18,0.264,1.59,0.78,0.65,0.44,6.1,0.16203692368,0.258173193029306,0.400338598213306,0.43
-13.7131,13.8634,0.556,0.188,0.256,1.61,0.73,0.75,0.5,6.1,0.15794926672,0.254742791443816,0.401773712979816,0.43
-13.7131,13.9481,0.557,0.199,0.244,1.56,0.98,0.51,0.48,5.9,0.14936338636,0.245560155856692,0.396683565824692,0.43
-13.7131,14.0328,0.514,0.194,0.292,1.54,0.71,0.71,0.54,6.2,0.17888841736,0.281482686823916,0.407498357351916,0.43
-13.7131,14.1175,0.523,0.207,0.27,1.53,0.73,0.75,0.52,6,0.1662406942,0.268337673361958,0.405680506321958,0.43
-13.7131,14.2022,0.543,0.201,0.256,1.54,0.74,0.89,0.54,6,0.15885115036,0.258509364914338,0.405572670082338,0.43
-13.7131,14.2869,0.536,0.207,0.257,1.51,0.67,0.66,0.58,5.9,0.15805189864,0.258084829720343,0.402006459752343,0.43
-13.7131,14.3716,0.539,0.207,0.254,1.52,0.64,0.66,0.55,5.9,0.15627932632,0.255902458745229,0.401568083001229,0.43
-13.6284,13.2705,0.392,0.294,0.314,1.56,0.43,0.43,0.38,6.6,0.19038417736,0.311285108465282,0.419567252833282,0.23
-13.6284,13.3552,0.446,0.255,0.298,1.59,0.65,0.46,0.36,6.4,0.18116839456,0.294210835256963,0.411453332824963,0.23
-13.6284,13.4399,0.45,0.261,0.289,1.59,1.32,0.43,0.41,6.5,0.1757589646,0.288565911409394,0.409299073769394,0.23
-13.6284,13.5246,0.497,0.24,0.262,1.56,1.18,0.68,0.52,6.3,0.16123067008,0.26813952608394,0.40639463974794,0.43
-13.6284,13.6093,0.57,0.179,0.251,1.58,0.92,0.62,0.48,6.2,0.154134658,0.248102732087069,0.397964474567069,0.43
-13.6284,13.694,0.583,0.167,0.25,1.6,0.9,0.54,0.51,6,0.152970034,0.24432029644146,0.39538495308146,0.43
-13.6284,13.7787,0.575,0.167,0.258,1.61,0.61,0.6,0.39,6.1,0.158120896,0.250887773923524,0.397447029923524,0.43
-13.6284,13.8634,0.54,0.2,0.26,1.58,0.71,0.68,0.45,6,0.159920272,0.259174655592269,0.402171330792269,0.43
-13.6284,13.9481,0.522,0.205,0.273,1.58,0.97,0.7,0.48,5.9,0.16770796312,0.269675159357517,0.405083466413517,0.43
-13.6284,14.0328,0.54,0.21,0.25,1.55,0.76,0.92,0.65,6,0.15554176,0.256144918425576,0.406216312025576,0.43
-13.6284,14.1175,0.531,0.211,0.259,1.51,0.75,0.78,0.57,6.1,0.15996679768,0.26124962680301,0.404815143427011,0.43
-13.6284,14.2022,0.516,0.234,0.25,1.49,0.64,0.77,0.54,6.3,0.154695994,0.259142225018631,0.405545907658631,0.43
-13.6284,14.2869,0.52,0.211,0.269,1.52,0.73,0.71,0.55,6,0.1654300858,0.267964436835532,0.405196451835532,0.43
-13.6284,14.3716,0.53,0.211,0.259,1.51,0.47,0.81,0.54,6.2,0.1601503126,0.261723104393065,0.405469557633065,0.43
-13.5437,13.1011,0.364,0.321,0.316,1.53,0.57,0.5,0.41,6.6,0.19185034048,0.317375574511903,0.424563468335903,0.23
-13.5437,13.1858,0.332,0.302,0.366,1.6,0.73,0.47,0.48,6.4,0.22042686184,0.346368053991839,0.437753919543839,0.23
-13.5437,13.2705,0.34,0.323,0.337,1.55,0.82,0.43,0.39,6.6,0.2036424754,0.330954331115312,0.430260155075312,0.23
-13.5437,13.3552,0.376,0.316,0.308,1.54,0.82,0.41,0.38,6.4,0.18683715856,0.310827513684874,0.420096747252874,0.23
-13.5437,13.4399,0.412,0.296,0.292,1.6,1.15,0.43,0.54,6.4,0.17759641888,0.2967757208328,0.4138148119368,0.23
-13.5437,13.5246,0.451,0.285,0.264,1.58,1.07,0.59,0.38,6.3,0.16204195108,0.276858772363798,0.409285544187798,1.32
-13.5437,13.6093,0.568,0.199,0.233,1.63,0.75,0.56,0.49,6.1,0.14312550928,0.237938019615385,0.396321859359385,0.43
-13.5437,13.694,0.554,0.205,0.241,1.6,0.75,0.48,0.42,6.1,0.14741551168,0.244178480552519,0.396190547496519,0.43
-13.5437,13.7787,0.539,0.199,0.261,1.58,0.91,0.74,0.41,6.1,0.16087314328,0.260481379450969,0.403414733194969,0.43
-13.5437,13.8634,0.55,0.193,0.258,1.59,0.66,0.63,0.4,5.9,0.1584039352,0.255760579178487,0.400230816698488,0.43
-13.5437,13.9481,0.531,0.208,0.262,1.58,0.79,0.86,0.47,5.9,0.16219985704,0.263631704749993,0.406441304301992,0.43
-13.5437,14.0328,0.514,0.211,0.276,1.54,0.66,0.69,0.5,6,0.16942277848,0.272626132914704,0.405937735218704,0.43
-13.5437,14.1175,0.522,0.207,0.271,1.53,0.88,0.79,0.5,6.1,0.16705934644,0.269426717501853,0.406561537893853,0.43
-13.5437,14.2022,0.521,0.214,0.265,1.51,0.75,0.73,0.51,6.2,0.1632050908,0.265819338222201,0.405204180422201,0.43
-13.5437,14.2869,0.523,0.206,0.271,1.51,0.74,0.71,0.54,6,0.16659310696,0.268506418703428,0.405027256551428,0.43
-13.5437,14.3716,0.527,0.218,0.255,1.5,0.55,0.71,0.59,6.2,0.1572157132,0.259159492972318,0.403660195972318,0.43
-13.459,12.7623,0.321,0.346,0.333,1.53,0.44,0.5,0.44,6.5,0.20158604536,0.332420265460562,0.433194245828562,0.23
-13.459,12.9317,0.361,0.335,0.305,1.55,0.67,0.51,0.47,6.6,0.1855608556,0.312619071746824,0.423227414346824,0.23
-13.459,13.0164,0.392,0.316,0.291,1.54,0.72,0.55,0.41,6.5,0.17763410044,0.300731616089642,0.418176692161642,0.23
-13.459,13.1011,0.34,0.311,0.349,1.58,0.65,0.43,0.42,6.4,0.2105444458,0.336766750912944,0.432614005432944,0.23
-13.459,13.1858,0.356,0.305,0.339,1.58,0.4,0.45,0.42,6.6,0.20489163268,0.329580316748541,0.428860502532541,0.23
-13.459,13.2705,0.348,0.318,0.334,1.61,0.55,0.46,0.38,6.4,0.20204105584,0.328435767391199,0.429144223103199,0.23
-13.459,13.3552,0.399,0.304,0.297,1.6,0.68,0.44,0.44,6.4,0.18057178696,0.301638470360202,0.416205772248202,0.23
-13.459,13.4399,0.374,0.332,0.294,1.6,0.71,0.46,0.45,6.3,0.17897684032,0.304673922860923,0.418917234316924,0.23
-13.459,13.5246,0.429,0.298,0.273,1.6,0.9,0.54,0.4,6.4,0.16707490744,0.285039129116526,0.411537640588526,0.23
-13.459,13.6093,0.559,0.21,0.23,1.59,0.56,1,0.41,6.3,0.1443216064,0.242724310350758,0.405672646670758,0.43
-13.459,13.694,0.534,0.211,0.255,1.62,0.7,0.6,0.42,6,0.1565193784,0.256784686574947,0.400947937294947,0.43
-13.459,13.7787,0.516,0.206,0.278,1.58,0.61,0.49,0.41,6,0.16945637656,0.271552969558577,0.402373045446577,0.43
-13.459,13.8634,0.553,0.195,0.252,1.55,0.85,0.6,0.47,6,0.15467263312,0.251613824936362,0.399108377192362,0.43
-13.459,13.9481,0.518,0.207,0.275,1.54,0.69,0.66,0.49,6.1,0.16865803,0.271103473907416,0.404922288867416,0.43
-13.459,14.0328,0.532,0.193,0.275,1.56,1.65,0.72,0.52,5.9,0.168973924,0.26917440284099,0.40454274972099,0.43
-13.459,14.1175,0.512,0.204,0.285,1.52,0.79,0.67,0.53,6,0.1745779474,0.277669402481203,0.406490623081203,0.43
-13.459,14.2022,0.522,0.201,0.277,1.52,0.65,0.73,0.51,6.1,0.17022035668,0.272117692640368,0.405881423784368,0.43
-13.459,14.2869,0.488,0.253,0.26,1.51,0.65,0.54,0.55,6,0.1592857936,0.267440252726849,0.404370393846849,0.43
-13.459,14.3716,0.508,0.233,0.259,1.56,0.75,0.74,0.54,6,0.15979614424,0.265095836433024,0.406267852225024,0.43
-13.3743,12.7623,0.383,0.323,0.293,1.58,0.59,0.64,0.48,6.3,0.17922381448,0.303982355977874,0.421245378921874,0.23
-13.3743,12.847,0.394,0.342,0.263,1.62,0.78,0.53,0.41,6.2,0.16135499164,0.286526892613537,0.413506704445537,1.32
-13.3743,12.9317,0.374,0.333,0.293,1.6,0.99,0.58,0.42,6.3,0.17895502984,0.305099490155053,0.421109151547053,0.23
-13.3743,13.0164,0.381,0.335,0.285,1.58,0.66,0.55,0.59,6.3,0.1741930492,0.299756030868824,0.418497814428824,0.23
-13.3743,13.1011,0.376,0.332,0.292,1.62,0.55,0.47,0.43,6.4,0.17786448304,0.303423742976928,0.418561871328928,0.23
-13.3743,13.1858,0.372,0.303,0.325,1.61,0.54,0.43,0.42,6.5,0.196749625,0.320037283649001,0.423909918969001,0.23
-13.3743,13.2705,0.397,0.324,0.28,1.55,2.19,0.88,0.95,6.1,0.1729045072,0.297141798408769,0.422670388488769,0.23
-13.3743,13.3552,0.358,0.356,0.285,1.6,0.66,0.46,0.43,6.3,0.1738229596,0.303192747055519,0.419182814495519,0.23
-13.3743,13.4399,0.379,0.332,0.289,1.6,0.54,0.42,0.38,6.3,0.17588969752,0.301041830628545,0.416753362484545,0.23
-13.3743,13.5246,0.44,0.312,0.248,1.57,0.99,0.62,0.41,6.3,0.1529622592,0.27116109997855,0.40923324397855,1.32
-13.3743,13.6093,0.435,0.285,0.28,1.61,0.77,0.48,0.39,6.1,0.170812288,0.286992523708848,0.410641781308848,0.23
-13.3743,13.694,0.418,0.298,0.284,1.62,0.65,0.56,0.49,6,0.17358487744,0.292728638040675,0.414514521432675,0.23
-13.3743,13.7787,0.438,0.273,0.289,1.57,0.5,0.51,0.42,6.4,0.17619332284,0.291326088471359,0.412057162383359,0.23
-13.3743,13.8634,0.462,0.256,0.282,1.59,0.89,0.5,0.37,6.1,0.17200713568,0.283369491324323,0.408459554908323,0.43
-13.3743,13.9481,0.508,0.221,0.271,1.55,0.68,0.51,0.47,6.1,0.16548380716,0.269359378702456,0.402898155510456,0.43
-13.3743,14.0328,0.493,0.239,0.268,1.53,0.53,0.74,0.59,6,0.16508398408,0.272584721925078,0.408395526949078,0.43
-13.3743,14.1175,0.498,0.206,0.296,1.52,0.54,0.68,0.51,6,0.18107354656,0.286106363385742,0.409141659513742,0.43
-13.3743,14.2022,0.478,0.257,0.265,1.5,0.61,0.7,0.53,6.2,0.1631501884,0.27338721583118,0.40889143495118,0.43
-13.3743,14.2869,0.485,0.234,0.281,1.52,0.65,0.78,0.54,6.1,0.1728840556,0.281202856199572,0.411020082999572,0.43
-13.3743,14.3716,0.488,0.238,0.274,1.52,0.82,0.64,0.53,6.2,0.16803198304,0.275741443816107,0.407540748648108,0.43
-13.3743,14.4563,0.484,0.243,0.273,1.55,0.92,0.6,0.59,6,0.16723653664,0.275574146034712,0.407112613266712,0.43
-13.2896,12.6776,0.366,0.362,0.271,1.53,2.51,0.78,0.92,6.1,0.16729870312,0.297705834881588,0.422910849617588,0.23
-13.2896,12.7623,0.387,0.347,0.266,1.58,0.97,0.69,0.52,6.2,0.16393123204,0.290674501616527,0.418060575888527,0.23
-13.2896,12.847,0.368,0.354,0.278,1.57,1.35,0.56,0.54,6.3,0.17024004448,0.298830932457495,0.419042230761495,0.23
-13.2896,12.9317,0.4,0.321,0.278,1.57,1.46,0.57,0.5,6.3,0.1702062868,0.293072098434347,0.415825422514347,0.23
-13.2896,13.0164,0.365,0.368,0.267,1.6,0.48,0.46,0.48,6.1,0.1634246092,0.293339096087915,0.415474573927915,0.23
-13.2896,13.1011,0.406,0.305,0.289,1.58,0.59,0.54,0.42,6.3,0.17640505048,0.297196035816115,0.416131718360115,0.23
-13.2896,13.1858,0.374,0.353,0.273,1.59,0.42,0.62,0.45,6.4,0.16764052984,0.29583854391313,0.41891147170513,0.23
-13.2896,13.2705,0.359,0.34,0.3,1.6,0.51,0.4,0.48,6.4,0.182196784,0.309761206037159,0.420477740437159,0.23
-13.2896,13.3552,0.355,0.353,0.292,1.63,0.58,0.48,0.4,6.2,0.177952792,0.307216366556602,0.421116235996602,0.23
-13.2896,13.4399,0.372,0.323,0.306,1.59,0.56,0.44,0.37,6.3,0.18581862784,0.310734997410615,0.420779805922615,0.23
-13.2896,13.5246,0.406,0.316,0.277,1.63,0.8,0.63,0.37,6.3,0.16991566204,0.29198946543021,0.41626076238221,0.23
-13.2896,13.6093,0.374,0.325,0.301,1.61,0.67,0.49,0.41,6.3,0.18315365668,0.308309363490671,0.420648989354671,0.23
-13.2896,13.694,0.378,0.308,0.314,1.6,0.65,0.52,0.44,6.2,0.19078282624,0.314223903962996,0.422863215514996,0.23
-13.2896,13.7787,0.405,0.28,0.315,1.58,0.57,0.5,0.39,6.2,0.191270614,0.310144056770823,0.419373329970823,0.23
-13.2896,13.8634,0.406,0.273,0.321,1.55,0.54,0.53,0.39,6.2,0.19487789092,0.313240879837025,0.420681800613025,0.23
-13.2896,13.9481,0.482,0.224,0.294,1.55,0.43,0.69,0.44,5.8,0.17996952496,0.287826488539567,0.410940108587567,0.43
-13.2896,14.0328,0.49,0.241,0.269,1.53,0.79,0.61,0.48,6.1,0.1649392474,0.272466160121727,0.406333428001727,0.43
-13.2896,14.1175,0.511,0.225,0.264,1.52,0.68,0.58,0.51,6,0.16177164568,0.265693145732041,0.403319195556041,0.43
-13.2896,14.2022,0.489,0.222,0.289,1.51,0.52,0.75,0.52,6,0.17737142392,0.284476909522623,0.410726547418623,0.43
-13.2896,14.2869,0.497,0.237,0.266,1.53,0.84,0.73,0.54,6.1,0.16385172844,0.270713264815358,0.407651673327358,0.43
-13.2896,14.3716,0.513,0.228,0.259,1.51,0.78,0.72,0.5,6,0.15966230824,0.263982056952395,0.405407988504395,0.43
-13.2896,14.4563,0.53,0.214,0.256,1.56,0.76,0.53,0.49,6,0.156698746,0.257388305489542,0.400052921009542,0.43
-13.2896,14.541,0.525,0.214,0.261,1.56,0.93,0.71,0.56,6,0.1607349388,0.262750308331851,0.404200463411851,0.43
-13.2049,12.6776,0.419,0.328,0.253,1.55,1.38,0.64,0.61,6.2,0.15606082024,0.277868293322289,0.412174859434289,1.32
-13.2049,12.7623,0.338,0.402,0.26,1.53,1.21,0.69,0.55,6.3,0.1606418236,0.297194270675573,0.422283114195573,1.32
-13.2049,12.847,0.352,0.373,0.275,1.59,1.71,0.63,0.5,6.2,0.168893383,0.300930177856664,0.421789923176664,0.23
-13.2049,12.9317,0.341,0.385,0.274,1.61,0.45,0.5,0.45,6.3,0.16773407368,0.30146476804678,0.41998073803078,0.23
-13.2049,13.1011,0.371,0.319,0.31,1.59,0.48,0.55,0.54,6.3,0.1886090902,0.313635702320282,0.423606005680282,0.23
-13.2049,13.1858,0.369,0.345,0.286,1.61,0.49,0.52,0.4,6.4,0.17465312128,0.302155601216759,0.419369598720759,0.23
-13.2049,13.2705,0.385,0.34,0.275,1.59,0.96,0.51,0.39,6.3,0.16821742,0.293857171774289,0.415741017974289,0.23
-13.2049,13.3552,0.388,0.331,0.281,1.6,0.77,0.49,0.39,6.2,0.17157646876,0.296066065858874,0.415921329546874,0.23
-13.2049,13.4399,0.407,0.333,0.259,1.62,1.42,0.49,0.42,6.1,0.15877526056,0.281749891782655,0.410835650510655,1.32
-13.2049,13.5246,0.399,0.333,0.269,1.65,0.75,0.53,0.42,6.2,0.16480477072,0.28850886592129,0.41384928997729,0.23
-13.2049,13.6093,0.388,0.337,0.275,1.67,0.52,0.49,0.41,6.1,0.168108493,0.293138665324049,0.415014277764049,0.23
-13.2049,13.694,0.358,0.349,0.293,1.61,0.78,0.62,0.51,6.2,0.17915801368,0.308211423653948,0.423748750997949,0.23
-13.2049,13.7787,0.381,0.31,0.309,1.6,0.6,0.53,0.43,6,0.18794194168,0.311331677229006,0.421866506053006,0.23
-13.2049,13.8634,0.414,0.278,0.308,1.55,0.52,0.54,0.4,6.1,0.18739615984,0.305388860333899,0.417939137325899,0.23
-13.2049,13.9481,0.497,0.242,0.262,1.54,0.48,0.71,0.42,5.9,0.16140437188,0.26842107292591,0.40696968498991,0.43
-13.2049,14.0328,0.49,0.229,0.28,1.54,0.63,0.62,0.47,6.1,0.171419452,0.278390883807687,0.407515829407687,0.43
-13.2049,14.1175,0.412,0.268,0.32,1.57,1.42,0.65,0.51,6,0.1948354168,0.312600879231669,0.421783204671669,0.23
-13.2049,14.2022,0.439,0.239,0.322,1.54,0.64,0.61,0.77,6,0.19584285076,0.309053390315919,0.417986180363919,0.23
-13.2049,14.2869,0.503,0.211,0.287,1.52,0.81,0.8,0.6,5.9,0.17646845272,0.281434585296251,0.409859966832251,0.43
-13.2049,14.3716,0.48,0.216,0.305,1.52,0.79,0.63,0.5,5.9,0.186071245,0.293552298542695,0.411281619942695,0.43
-13.2049,14.4563,0.487,0.236,0.277,1.53,0.56,0.59,0.54,6.2,0.16950925888,0.277063934849311,0.40700149287331,0.43
-13.2049,14.541,0.525,0.214,0.261,1.55,0.64,0.59,0.5,6,0.1600192012,0.261602200186037,0.401972006306037,0.43
-13.1202,12.7623,0.326,0.394,0.28,1.56,1.12,0.57,0.51,6.3,0.1715397676,0.307552736231447,0.424163322951447,0.23
-13.1202,13.1011,0.364,0.35,0.286,1.59,0.6,0.53,0.41,6,0.17471101048,0.303131462154588,0.420125638138588,0.23
-13.1202,13.1858,0.37,0.36,0.27,1.62,0.65,0.48,0.43,6.3,0.165234496,0.293991705800906,0.415881792200906,0.23
-13.1202,13.2705,0.374,0.339,0.287,1.57,0.57,0.6,0.43,6.1,0.17559593776,0.302365752765737,0.420585381853738,0.23
-13.1202,13.3552,0.402,0.343,0.255,1.62,0.51,0.47,0.38,6.1,0.1563743362,0.280573108475247,0.410321850915247,1.32
-13.1202,13.4399,0.383,0.363,0.254,1.63,0.81,0.56,0.47,6,0.15636307984,0.284577709121254,0.413965599233254,1.32
-13.1202,13.5246,0.376,0.355,0.269,1.63,0.74,0.57,0.42,6.1,0.16508481628,0.293144621367991,0.417047132191991,0.23
-13.1202,13.6093,0.395,0.344,0.261,1.66,0.62,0.5,0.39,6.1,0.1600384444,0.285103801510792,0.412479962230792,1.32
-13.1202,13.694,0.399,0.318,0.284,1.6,0.87,0.49,0.41,6.2,0.17328239212,0.295557272133047,0.415194780149047,0.23
-13.1202,13.7787,0.391,0.293,0.316,1.57,0.92,0.53,0.45,6.1,0.19198153852,0.313149527195736,0.421764595851736,0.23
-13.1202,13.8634,0.426,0.279,0.295,1.6,0.37,0.48,0.4,6.3,0.1795549024,0.296257067817188,0.413632099497188,0.23
-13.1202,13.9481,0.438,0.273,0.289,1.58,0.49,0.5,0.43,5.9,0.17614278664,0.291244460868854,0.411872254100854,0.23
-13.1202,14.0328,0.457,0.259,0.284,1.55,0.8,0.53,0.47,6,0.17334385636,0.285556017101422,0.409771309469422,0.43
-13.1202,14.1175,0.507,0.19,0.303,1.56,0.78,0.57,0.49,6,0.18458320072,0.287513428004517,0.406987282060517,0.43
-13.1202,14.2022,0.453,0.261,0.286,1.54,0.99,0.57,0.5,6,0.17472537676,0.28763778458028,0.41116920246828,0.23
-13.1202,14.2869,0.463,0.231,0.305,1.54,0.7,0.75,0.79,6,0.1866684568,0.297305983731307,0.415288044571307,0.43
-13.1202,14.3716,0.511,0.222,0.267,1.54,0.72,0.59,0.51,5.9,0.16358819464,0.267398235474583,0.403741134506583,0.43
-13.1202,14.4563,0.478,0.234,0.288,1.55,0.79,0.56,0.54,6,0.17579147968,0.284233969648857,0.408515235312857,0.43
-13.1202,14.541,0.515,0.21,0.275,1.57,0.6,0.53,0.53,6,0.16792387,0.270454620723718,0.402918276123718,0.43
-13.0355,13.1011,0.372,0.349,0.279,1.6,0.6,0.49,0.44,6.1,0.17046749956,0.298012157464927,0.417311827792927,0.23
-13.0355,13.1858,0.399,0.325,0.277,1.6,0.79,0.52,0.45,6,0.16938072616,0.292348360906874,0.414776708234875,0.23
-13.0355,13.2705,0.404,0.338,0.258,1.61,1.14,0.56,0.47,6.1,0.15858183904,0.282459468970746,0.412498372522746,1.32
-13.0355,13.3552,0.37,0.351,0.279,1.6,0.66,0.51,0.44,6.2,0.1705696618,0.29853919715281,0.41794068215281,0.23
