*GROWTH ASPECTS OUTPUT FILE

*DSSAT Cropping System Model Ver. 4.8.2.000 -release  DEC 30, 2025 00:11:04

*RUN   1        : F1 NE 4                   RICER048 CRDA1201    1
 MODEL          : RICER048 - Rice
 EXPERIMENT     : CRDA1201 WH ESSAI VARIETE DAROU PAKA 2012
 DATA PATH      :
 TREATMENT  1   : F1 NE 4                   RICER048
  
!YR        Days  Days              Leaf  <--------- Dry Weight -----------> Grain Kernl              <------ Stress (0-1) ------>   Leaf  Shell  Spec  <-Canopy->  Root  <-- Root Length Density ---><Senesced Mat>   Phot  
!  and    after after  Leaf  Grow  Area  <------------ kg/Ha ------------->   per  wght  Harv Tillr  <--- Water ---->                Nit   -ing  Leaf  Hght Brdth Depth  <---- cm3/cm3 of soil -----> <--(kg/ha)-->  Therm  
!     DOY start plant   Num Stage Index  Leaf  Stem Grain  Root Panic  Crop    m2    mg  Indx   No.  Phot  Grow  Excs  Nitr Potas     %      %   Area    m     m     m    0-5  5-15 15-30 30-4545-100   Surf   Soil   Days  
@YEAR DOY   DAS   DAP  L#SD  GSTD  LAID  LWAD  SWAD  GWAD  RWAD  EWAD  CWAD  G#AD  GWGD  HIAD  T#AD  WSPD  WSGD  EWSD  NSTD  KSTD   LN%D   SH%D  SLAD  CHTD  CWID  RDPD  RL1D  RL2D  RL3D  RL4D  RL5D  SNW0C  SNW1C   DTTC  
 2012 268   116    73  12.0     5  0.31   223  1012   395   202   521  1757  2637  19.8 0.225   115 0.000 0.000 0.000 0.000 0.000   0.00  75.91 140.2  0.00  0.00  1.00  1.08  0.72  0.35  0.34  0.32     35      0   1293
 2012 269   117    74  12.0     5  0.31   223  1036   402   204   528  1787  2680  19.7 0.225   115 0.000 0.000 0.000 0.000 0.000   0.00  76.21 139.0  0.00  0.00  1.00  1.08  0.72  0.36  0.34  0.32     37      0   1310
 2012 270   118    75  12.0     5  0.31   223  1061   409   205   534  1818  2724  19.6 0.225   115 0.000 0.000 0.000 0.000 0.000   0.00  76.50 137.8  0.00  0.00  1.00  1.08  0.72  0.36  0.35  0.33     39      0   1328
 2012 271   119    76  12.0     5  0.30   223  1085   415   206   540  1849  2766  19.5 0.224   115 0.000 0.000 0.000 0.000 0.000   0.00  76.77 136.5  0.00  0.00  1.00  1.08  0.72  0.36  0.35  0.33     41      0   1345
 2012 272   120    77  12.0     5  0.30   223  1106   421   207   547  1876  2809  19.5 0.225   115 0.000 0.000 0.000 0.000 0.000   0.00  77.05 135.2  0.00  0.00  1.00  1.08  0.72  0.37  0.35  0.33     44      0   1363
 2012 273   121    78  12.0     5  0.30   223  1123   427   208   553  1899  2848  19.4 0.225   115 0.000 0.000 0.000 0.000 0.000   0.00  77.29 133.8  0.00  0.00  1.00  1.07  0.72  0.37  0.36  0.34     46      0   1380
 2012 274   122    79  12.0     5  0.30   223  1145   433   209   559  1926  2887  19.3 0.225   115 0.000 0.000 0.000 0.000 0.000   0.00  77.53 132.5  0.00  0.00  1.00  1.07  0.72  0.37  0.36  0.34     48      0   1397
 2012 275   123    80  12.0     5  0.29   223  1166   439   210   564  1954  2926  19.3 0.225   115 0.000 0.000 0.000 0.000 0.000   0.00  77.76 131.1  0.00  0.00  1.00  1.07  0.72  0.37  0.36  0.34     51      0   1414
 2012 276   124    81  12.0     5  0.29   223  1187   445   211   570  1980  2965  19.2 0.225   115 0.000 0.000 0.000 0.000 0.000   0.00  77.99 129.7  0.00  0.00  1.00  1.07  0.73  0.38  0.36  0.34     54      0   1431
 2012 277   125    82  12.0     5  0.29   223  1204   450   211   576  2002  3003  19.2 0.225   115 0.000 0.000 0.000 0.000 0.000   0.00  78.21 128.2  0.00  0.00  1.00  1.07  0.73  0.38  0.37  0.35     56      0   1448
 2012 278   126    83  12.0     5  0.28   223  1222   456   212   582  2026  3040  19.1 0.225   115 0.000 0.000 0.000 0.000 0.000   0.00  78.42 126.8  0.00  0.00  1.00  1.07  0.73  0.38  0.37  0.35     59      0   1465
 2012 279   127    84  12.0     5  0.28   222  1241   462   212   587  2051  3077  19.1 0.225   115 0.000 0.000 0.000 0.000 0.000   0.00  78.62 125.3  0.00  0.00  1.00  1.07  0.73  0.38  0.37  0.35     62      0   1482
 2012 280   128    85  12.0     5  0.28   222  1260   467   213   593  2075  3113  19.0 0.225   115 0.000 0.000 0.000 0.000 0.000   0.00  78.81 123.8  0.00  0.00  1.00  1.07  0.73  0.38  0.37  0.35     65      0   1499
 2012 281   129    86  12.0     5  0.27   222  1279   472   213   598  2099  3149  19.0 0.225   115 0.000 0.000 0.000 0.000 0.000   0.00  79.01 122.2  0.00  0.00  1.00  1.06  0.73  0.39  0.37  0.36     68      0   1516
 2012 282   130    87  12.0     5  0.27   222  1296   478   214   603  2121  3184  18.9 0.225   115 0.000 0.000 0.000 0.000 0.000   0.00  79.19 120.7  0.00  0.00  1.00  1.06  0.73  0.39  0.38  0.36     71      0   1533
 2012 283   131    88  12.0     5  0.26   219  1301   490   214   616  2136  3270  18.8 0.230   115 0.000 0.000 0.000 0.000 0.000   0.00  79.62 120.8  0.00  0.00  1.00  1.06  0.73  0.39  0.38  0.36     74      0   1550
 2012 284   132    89  12.0     6  0.26   219  1301   490   214   616  2136  3270  18.8 0.230   115 0.000 0.000 0.000 0.000 0.000   0.00  79.62 120.8  0.00  0.00  1.00  1.06  0.73  0.39  0.38  0.36     74      0   1567
 2012 285   133    90  12.0    20  0.26   219  1301   490   214   616  2136  3270  18.8 0.230   115 0.000 0.000 0.000 0.000 0.000   0.00  79.62 120.8  0.00  0.00  1.00  1.06  0.73  0.39  0.38  0.36     74      0   1567
 2012 286   134    91  12.0    20  0.26   219  1301   490   214   616  2136  3270  18.8 0.230   115 0.000 0.000 0.000 0.000 0.000   0.00  79.62 120.8  0.00  0.00  1.00  1.06  0.73  0.39  0.38  0.37     74      0   1584
